Gene_Hugo_Symbol,Entrez_Gene_Id
FAM221B,392307
ENOPH1,58478
LAIR1,3903
RPL7L1,285855
BPIFB1,92747
UFSP1,402682
LETMD1,25875
P4HB,5034
NINJ2,4815
SMCO4,56935
PF4,5196
ZC3H8,84524
LIX1L,128077
CHD6,84181
TRAPPC10,7109
ZNF786,136051
ZMYND10,51364
LRCH4,4034
FAM90A1,55138
COL1A1,1277
LMCD1,29995
RPL36AL,6166
HRSP12,10247
ANKRD39,51239
DNAJB6,10049
TMC1,117531
GADD45GIP1,90480
CATSPERB,79820
TCEA3,6920
FAM69A,388650
TLR8,51311
ADCY4,196883
HPS4,89781
GALNT16,57452
AARS,16
CALML5,51806
CLEC4M,10332
CNBP,7555
PXK,54899
KDM1B,221656
HECTD4,283450
SF3B3,23450
EML6,400954
KLF10,7071
MRPL27,51264
DALRD3,55152
FMOD,2331
SLC1A5,6510
RTN3,10313
PGAM1,5223
SNX14,57231
VAMP5,10791
METTL2A,339175
HSPB2,0
EVA1A,84141
TRAF3IP1,26146
KCNK10,54207
AC011897.1,0
EEF1G,1937
MADD,8567
DAP3,7818
NUP62,23636
THY1,7070
AC007040.11,0
ZBTB16,7704
SFT2D2,375035
CCBL1,883
CBWD2,55871
CUL7,9820
TRIB3,57761
ACP5,54
RPS6KA4,8986
CYC1,1537
DNM1,1759
AP3B2,8120
CFTR,1080
PPM1F,9647
AKNAD1,254268
KIAA0408,9729
RP11-438J1.1,0
TUBD1,51174
RNF125,54941
ZNF800,168850
TMEM132C,92293
C5,727
PSMD12,5718
TMEM134,80194
KIAA0947,23379
MED8,112950
MKRN3,7681
SMIM10,644538
SCUBE3,222663
ATG2B,55102
KRCC1,51315
ARHGAP15,55843
TAOK3,51347
CEP95,90799
SFN,2810
FAM27E1,0
PLEKHH1,57475
GOLGA4,2803
CDR2,1039
LDHA,3939
INSC,387755
KLHDC7B,113730
KRT5,3852
PER3,8863
NOC3L,64318
TTC1,7265
ADORA1,134
SYNDIG1L,646658
RASSF6,166824
TTLL10,254173
CYR61,3491
LMO4,8543
CFHR3,10878
HIST1H2AE,3012
IL1RL2,8808
PCDHA13,56136
HERC1,8925
NARS,4677
PLEKHO2,80301
MUC1,4582
COL5A1,1289
MMP23B,8510
CARD9,64170
GTF3C4,9329
CBFA2T3,863
GORASP1,64689
NOL6,65083
SNRPA,6626
KIAA0430,9665
MAGED1,9500
TMEM40,55287
KBTBD8,84541
SAT1,6303
TP73,7161
GPC1,2817
PPP1R12A,4659
HIPK1,204851
NFKB1,4790
MASTL,84930
MTMR1,8776
ST8SIA2,8128
CCDC103,388389
CXorf23,256643
MYO7B,4648
SUN2,25777
RAPGEF5,9771
ZNF749,388567
ICK,22858
SLPI,6590
STXBP2,6813
AKR1E2,83592
COMMD9,29099
C1orf87,127795
APH1A,51107
STX11,8676
SHE,126669
CDH23,64072
RGS17,26575
MAML3,55534
EPHA4,2043
TMF1,7110
ARSB,411
U2AF2,11338
SLC25A33,84275
PARP8,79668
C1orf145,0
PCGF5,84333
AHSP,51327
GSC,145258
DCAF7,10238
SPTSSB,165679
HPGDS,27306
ST3GAL1,6482
CDHR3,222256
IARS2,55699
GPR182,11318
FLJ30594,0
TMEM44,93109
GLI2,2736
MUL1,79594
ATRN,8455
ECHDC2,55268
DOCK9,23348
TTC28,23331
SEMA6B,10501
NMRAL1,57407
CYP27A1,1593
C1QL3,389941
C1QC,714
PARP2,10038
FSTL3,10272
PIR,8544
GSTO2,119391
POLR2M,81488
CLDN23,137075
UGT1A4,54657
SEC31B,25956
EN1,2019
CCDC64,92558
PSMB3,5691
ZNF14,7561
GANAB,23193
DMRT3,58524
E2F4,1874
FES,2242
ERGIC3,51614
DZIP3,9666
DSTYK,25778
LYL1,4066
TPD52L1,7164
RP11-201K10.3,0
HIPK3,10114
PARPBP,55010
KIAA0020,9933
SPAST,6683
TNFAIP3,7128
MUC22,100507679
SQRDL,58472
BANF1,8815
ANO10,55129
SLC35A5,55032
SMC6,79677
EMR1,2015
LILRB5,10990
BAAT,570
ACHE,43
ANGPT1,284
KIAA1199,57214
SOX15,6665
ST6GALNAC2,10610
RAD51,5888
PNMA3,29944
MYCT1,80177
CCDC71,64925
TNPO2,30000
SHC2,25759
TTI1,9675
PRR12,57479
MLLT11,10962
NPFF,8620
PGAP1,80055
SFXN4,119559
RSPH10B,222967
AL645728.1,0
TOMM34,10953
GSTA3,2940
BCORL1,63035
CTD-2207O23.3,0
LEMD2,221496
DEFA1,1667
CHTOP,26097
ZNF572,137209
SRD5A3,79644
F13A1,2162
TUBB,203068
PRKAB2,5565
SEH1L,81929
RPS6KB1,6198
DOK3,79930
THOC6,79228
PGPEP1,54858
THOC3,84321
OAZ1,4946
PPP1R27,116729
YIPF6,286451
SETD8,387893
ADAMTS14,140766
SNPH,9751
MSS51,118490
KIR2DL3,3804
ADAMTS9,56999
AC010642.1,0
TRAK2,66008
MED16,10025
C12orf75,387882
CCDC152,100129792
ASB9,140462
DNAJC1,64215
MDK,4192
PFKFB4,5210
XXbac-BPG181M17.5,0
LINGO3,645191
PAIP1,10605
MOB3A,126308
TUBA1A,7846
STAC,6769
SPATA13,221178
GDAP2,54834
C1orf168,199920
AL591479.1,0
KLHL5,51088
DUSP27,92235
SFXN5,94097
FBP2,8789
NDUFAF1,51103
URB2,9816
WDFY2,115825
RCOR2,283248
CYFIP2,26999
CCR6,1235
NKX2-1,7080
SLC25A20,788
ZNF680,340252
SMC3,9126
RP11-321F6.1,0
CACNG6,59285
SEPT9,10801
FOXF2,2295
FBXO28,23219
TULP3,7289
ANKEF1,63926
FAM160A2,84067
BACE1,23621
KIF26B,55083
PDLIM4,8572
CHMP3,51652
CCDC117,150275
PCDHA11,56138
AL031666.2,0
NHLRC1,378884
C1orf159,54991
PPP3CC,5533
KIF15,56992
FAM103A1,83640
MFI2,4241
SH3BGR,6450
CD274,29126
ITGAM,3684
GNA15,2769
MSH2,4436
ARF4,378
TCEAL2,140597
SELK,0
THRB,7068
C15orf38,348110
GRASP,160622
RP1-139D8.6,0
LDLR,3949
POLR2J2,246721
SNRPB,6628
RGS14,10636
ACTR10,55860
SPTBN1,6711
TPI1,7167
VWA5A,4013
RAB44,401258
TRIM58,25893
INPP5A,3632
ESCO1,114799
RELA,5970
TIMM10,26519
BMP3,651
WNK1,65125
TBC1D7,51256
TMEM217,221468
SCGB2B2,284402
DNAJC17,55192
SEPT10,151011
CACNB2,783
CHN1,1123
ARID4A,5926
SDR16C5,195814
B3GNT8,374907
MAPK13,5603
CLC,1178
SYS1-DBNDD2,90196
KIF20A,10112
TCEAL6,158931
CAMSAP1,157922
CPNE1,8904
KCNK1,3775
TREM2,54209
CTGF,1490
PITPNA,5306
IL6,3569
KCNE1,3753
CLK4,57396
FAM83A,84985
PDPK1,5170
ECHDC1,55862
SLC24A4,123041
ZBED4,9889
MICA,100507436
RASGRP3,25780
SLC25A35,399512
SPRR2F,6705
PEPD,5184
LALBA,3906
RASGRF1,5923
MAPK8IP2,23542
SCN4B,6330
KNOP1,400506
ITIH6,347365
PGLYRP4,57115
LMO1,4004
PAK7,57144
PTPN23,25930
NTAN1,123803
HSH2D,84941
MTMR14,64419
PJA2,9867
SHMT2,6472
STARD3NL,83930
ANAPC7,51434
HOXB1,3211
CATSPERG,57828
ADCY3,109
CCL15,6359
TRPV2,51393
CCNK,8812
EFHB,151651
TRIM11,81559
COLEC12,81035
SLC48A1,55652
CLCA2,9635
GNLY,10578
SLU7,10569
CDK16,5127
RFWD3,55159
SETX,23064
RP11-133K1.2,0
MRPL2,51069
PALM,5064
MTMR8,55613
UBALD1,124402
TP53TG3C,24150
SLC22A8,9376
C14orf159,80017
UBE2G1,7326
LYZ,4069
SLC7A1,6541
MITF,4286
BAHD1,22893
NNT,23530
SPRR2B,6701
TMPRSS4,56649
LARP6,55323
C1orf51,148523
TUSC3,7991
ITGA7,3679
FAM98B,283742
DDT,1652
AC011755.1,0
HTR1F,3355
TMIGD2,126259
MCM4,4173
ZNF280A,129025
SPECC1L,23384
NPTXR,23467
GFM1,85476
RAG1,5896
ALDH2,217
FAM91A1,157769
SECISBP2,79048
CCDC51,79714
OR6K3,391114
C2orf15,51263
HPS3,84343
CCL4L1,9560
LNX1,84708
DDOST,1650
LILRA6,0
PTPRN,5798
SLMO1,10650
MBD2,8932
PPP2R2C,5522
SDR9C7,121214
SF3A2,8175
ARNTL2,56938
CREM,1390
OTOS,150677
ATAD3B,83858
SIRPA,140885
LYPLA2,11313
STXBP3,6814
SPNS2,124976
DUXA,503835
MECOM,2122
ERICH2,285141
WLS,79971
MFSD7,84179
SLAIN1,122060
FKSG52,0
SF3B4,10262
PYGM,5837
MMP21,118856
ZNF486,90649
RP11-196G11.1,0
ABHD17A,81926
TSPAN3,10099
PABPN1L,390748
CAMTA2,23125
GRHL3,57822
DSPP,1834
RNF126,55658
PHLDB1,23187
GPR4,2828
R3HDM4,91300
LSS,4047
PABPC1L2B,340529
SGTA,6449
AL590822.1,0
C16orf95,100506581
AFG3L2,10939
KCNN4,3783
NFIL3,4783
GFRA2,2675
C12orf10,60314
ZNF197,10168
TREX2,11219
RNGTT,8732
FBXO32,114907
BID,637
PAM,5066
HTATIP2,10553
HARBI1,283254
AGR3,155465
SVEP1,79987
ZNF69,7620
AK7,122481
CGB,1082
IL15RA,3601
NAT8L,339983
ZDHHC11B,653082
PPT2,9374
CDADC1,81602
RP11-315D16.2,0
MCOLN2,255231
RASL10B,91608
CSF2RB,1439
SLC35E4,339665
TRIOBP,11078
FZD6,8323
HOXA13,3209
KIAA1407,57577
POMC,5443
STARD13,90627
AGK,55750
DPYD,1806
COBL,23242
TARS,6897
TMEM41A,90407
MED6,10001
DAGLB,221955
SETD1A,9739
PRDX6,9588
LBR,3930
MIEF1,54471
CHRNA5,1138
DIAPH3,81624
ATF6,22926
ZNF711,7552
ZNF260,339324
PPP1R14D,54866
LIMA1,51474
TLE3,7090
TMEM204,79652
CDCA8,55143
PARD6B,84612
NBPF12,0
TIMM23,653252
EPB41L2,2037
DLX4,1748
TMEM106C,79022
HFM1,164045
AHR,196
ATP5H,10476
RPL8,6132
ZNF154,7710
RBM22,55696
LZIC,84328
MLK4,0
COL8A1,1295
DEPDC7,91614
CISD1,55847
RRAS,6237
DHX58,79132
CACYBP,27101
MAOB,4129
PUS7L,83448
LHX2,9355
HAAO,23498
MTBP,27085
MFAP2,4237
NPY5R,4889
C13orf45,729420
DGKZ,8525
LCN10,414332
CYP2D6,1565
PKP4,8502
HIST2H2AA4,8337
CCDC17,149483
CHP1,11261
DARC,2532
CCDC37,348807
ST13,6767
PARS2,25973
ILK,3611
PAWR,5074
TRIM65,201292
PORCN,64840
RNH1,6050
PDE5A,8654
UBXN7,26043
APEX1,328
ENOX2,10495
FBRSL1,57666
SPTAN1,6709
MIF,4282
CLK1,1195
MAP1B,4131
PTK6,5753
ENKUR,219670
CDKN3,1033
SDCBP2,27111
RP11-422N16.3,0
JMJD8,339123
EPHB3,2049
KAT2A,2648
MAGI2,9863
SRRM3,222183
PTPRE,5791
RNF166,115992
WWC1,23286
ACSM5,54988
PADI3,51702
TMEM50B,757
CDCP1,64866
POP1,10940
RP11-368I7.4,0
HNRNPC,3183
ACSBG2,81616
HLA-DPB1,3115
VAT1,10493
MDS2,0
GABPB2,126626
HIST1H2BF,8339
GTF3C2,2976
CD164,8763
MICU1,10367
MAP2K2,5605
ZSWIM3,140831
KDELR1,10945
EIF4E3,317649
BAI2,576
SMARCA5,8467
TMEM243,79161
ECHDC3,79746
UBR4,23352
GALK2,2585
KLHL11,55175
XRCC3,7517
MARCH2,51257
SLC46A1,113235
LTA4H,4048
CD99L2,83692
ANP32A,8125
USP7,7874
RAMP2,10266
ABHD2,11057
TNNI3,7137
SMYD5,10322
HSF2,3298
YBX2,51087
CYP2C8,1558
LAT2,7462
NONO,4841
ABHD10,55347
LRRC14B,389257
DRAM2,128338
SBDS,51119
RGS3,5998
GTF3C6,112495
HRNR,388697
FBXO9,26268
C14orf2,9556
CCT8,10694
ATP5B,506
IPO7,10527
SNX6,58533
MMP28,79148
FSD1,79187
MRPL15,29088
AL359195.1,0
NOM1,64434
TCTEX1D2,255758
PBRM1,55193
ACPL2,92370
RPS6KA3,6197
NACC1,112939
DYX1C1,161582
GRM4,2914
PDE3B,5140
TBCB,1155
GPRC5B,51704
PFDN6,10471
SH2D5,400745
GAP43,2596
ACBD5,91452
PAPD5,64282
PIK3R5,23533
F11,2160
PAX8,7849
LST1,7940
ELN,2006
TP53I11,9537
GCA,25801
MANEA,79694
RCBTB2,1102
STRN3,29966
ARHGAP31,57514
CAPN2,824
PPME1,51400
FFAR2,2867
IRF6,3664
ATAD3A,55210
HDGFRP2,0
PCDHGA3,56112
FIGF,2277
LGMN,5641
PWP2,5822
HCFC1R1,54985
SH2B3,10019
YIPF4,84272
PRPF8,10594
SLC18A2,6571
PTPRM,5797
ARHGAP24,83478
TSEN54,283989
MOB1A,55233
AC008948.1,0
HAUS8,93323
SYNE2,23224
PABPC4,8761
GSTK1,373156
PHYKPL,85007
SCEL,8796
LYAR,55646
AC135983.2,0
CXCL14,9547
ARHGEF28,64283
SMAD7,4092
PYGL,5836
NANP,140838
HSPBAP1,79663
RTN1,6252
DTX2,113878
VWF,7450
GIMAP5,55340
AP2S1,1175
KLKB1,3818
PRKD1,5587
CAMK2N1,55450
SMC1B,27127
C18orf32,497661
HIST2H2AC,8338
CTDSPL,10217
HIST1H1E,3008
LIN7A,8825
SPOP,8405
ANKFN1,162282
EXOC6,54536
F2RL3,9002
F2RL1,2150
EOGT,285203
METTL21B,25895
CSNK2A2,1459
TMEM74B,55321
C5orf38,153571
SNRPA1,6627
TMEM63A,9725
B3GAT1,27087
POFUT1,23509
GJA5,2702
TSSK4,283629
AC003006.7,0
LILRA5,353514
NAPA,8775
HLA-DRA,3122
CD4,920
CCDC39,339829
FAM208B,54906
KDM5B,10765
ZNF367,195828
ARMC3,219681
APC2,10297
CREB3L3,84699
FAM21C,55747
HBCBP,0
SMAP1,60682
RSPH10B2,222967
CREB3L4,148327
PEX14,5195
PPM1J,333926
ACSL4,2182
GDPD1,284161
WDR37,22884
TFAP4,7023
TPT1,7178
SPATA4,132851
SCLY,51540
ASZ1,136991
PRX,57716
C2orf68,388969
CHMP4C,92421
SEZ6L2,26470
DPY19L4,286148
FAM35A,54537
PLA2G4C,8605
CTC-487M23.8,0
E2F7,144455
VCPKMT,79609
GJB5,2709
ATG4C,84938
ABI1,10006
RHBDL1,9028
PERP,64065
NAGA,4668
ZNF738,0
EXT1,2131
MROH9,80133
ANKRD52,283373
SLC37A3,84255
POTEI,653269
SFTA2,389376
AFMID,125061
LRRC48,83450
TNPO1,3842
CHIA,27159
LETM1,3954
SNRNP40,9410
LTB4R2,56413
JUNB,3726
ENTPD5,957
AC087645.1,0
GLI3,2737
EXT2,2132
PEA15,8682
WDR33,55339
KPNA4,3840
SNAP47,116841
RTN4RL1,146760
IL2,3558
SLC6A17,388662
BIN2,51411
BCL3,602
NOTCH3,4854
RBMX2,51634
HCN3,57657
TCP11L1,55346
CST11,140880
CMIP,80790
EVA1C,59271
TASP1,55617
MARCKS,4082
NME9,347736
SEPT11,55752
ALS2CR11,151254
EXOC3L2,90332
KIF6,221458
SERTAD4,56256
PRC1,9055
ARHGAP32,9743
PMEPA1,56937
PTAFR,5724
RAB26,25837
C1orf180,0
PAPSS1,9061
FOXP1,27086
BTN3A2,11118
MYO9B,4650
GPIHBP1,338328
SLC9A8,23315
ITGAX,3687
UQCRH,7388
ELMSAN1,91748
RBFOX2,23543
CTSD,1509
ACTN2,88
C19orf38,255809
CLEC9A,283420
CEP170B,283638
CEP89,84902
RGPD6,84220
CEP85,64793
CCNI,10983
PIP5K1B,8395
SMIM6,100130933
ELANE,1991
NDUFV1,4723
CPXCR1,53336
TMEM132B,114795
CALCRL,10203
CTNS,1497
PTK2,5747
STON2,85439
BLCAP,10904
SPRED3,399473
CPN2,1370
ANKRD29,147463
CDCA5,113130
RIN2,54453
CAMK2N2,94032
LEPRE1,64175
TFDP2,7029
RFPL3S,0
SLC1A6,6511
CSF1,1435
NUP35,129401
LRIG1,26018
CRCP,27297
MYBBP1A,10514
POSTN,10631
CD109,135228
FSD1L,83856
FZD10,11211
CCDC89,220388
AP4B1,10717
CHD2,1106
DDAH1,23576
IGJ,3512
STX7,8417
ANXA4,307
NUP160,23279
EDEM2,55741
STRAP,11171
TUBAL3,79861
TMEM164,84187
RAD51C,5889
GPR108,56927
CDK2,1017
PCP2,126006
SUMO2,6613
TGFBR3L,100507588
H3F3A,3020
AP2A2,161
AKR1D1,6718
B3GALT5,10317
POLR2B,5431
SLC22A18,5002
TMEM138,51524
FAM174B,400451
ARPC5L,81873
TXNDC17,84817
WARS,7453
ASGR2,433
TENM2,57451
CCDC135,84229
CAMLG,819
ZNF608,57507
COMMD4,54939
SPEF1,25876
HAUS1,115106
PAXIP1-AS2,0
KIAA1328,57536
SS18L1,26039
RBBP5,5929
KANSL1L,151050
OCIAD2,132299
KRT27,342574
ATXN2L,11273
MYL3,4634
SGCD,6444
NAA50,80218
GGCX,2677
ACTR5,79913
YPEL4,219539
COTL1,23406
PGAM5,192111
CYTIP,9595
SPNS3,201305
DNAH6,1768
C1QL1,10882
CENPF,1063
ACBD4,79777
OSM,5008
EXTL3,2137
ANKRD13C,81573
C16orf91,283951
EIF3I,8668
CNN3,1266
WAPAL,23063
MYO1A,4640
PDZD9,255762
GPM6A,2823
STRA6,64220
SIGLEC6,946
GARS,2617
ZFAND4,93550
SLC44A5,204962
TMEM50A,23585
GDPD2,54857
WNK2,65268
AHCTF1,25909
CLDN16,10686
UBXN4,23190
SIK2,23235
FKBP15,23307
AL117190.3,0
AGBL1,123624
ACTR3B,57180
PDE1C,5137
WDTC1,23038
LRRC8A,56262
C11orf74,119710
PSMB2,5690
DDB1,1642
PKP3,11187
AL590560.1,0
FSTL5,56884
GABRE,2564
DTNB,1838
CASQ2,845
GLRX3,10539
FBXW4,6468
AFF4,27125
CDK5,1020
SLC25A42,284439
PP13439,0
ATP6V0A2,23545
VWA7,80737
KIF18B,146909
RALGAPA1,253959
SEMA4G,57715
LEO1,123169
DBP,1628
HBS1L,10767
SIRT7,51547
RNF207,388591
PLCB2,5330
REPS2,9185
C4orf46,201725
UBE2E2,7325
CBR3,874
CTF1,1489
NUP210,23225
ZNF708,7562
CLPSL2,389383
BBIP1,92482
KRTCAP3,200634
SGCA,6442
NSUN5,55695
TBX5,6910
SLC16A14,151473
TNKS2,80351
LYPLA1,10434
BCCIP,56647
CBX5,23468
EIF3J,8669
PDE12,201626
RIMKLA,284716
CPEB1,64506
CTD-2210P24.4,0
CRKL,1399
KLRC4-KLRK1,22914
SLC6A15,55117
AP1AR,55435
FLCN,201163
RYK,6259
CDC25B,994
GSPT1,2935
TMEM117,84216
HRASLS5,117245
TNS1,7145
ATP10A,57194
DYM,54808
AC139426.2,0
CDC25A,993
SCGB3A2,117156
IL12RB2,3595
ARHGEF40,55701
ARHGEF16,27237
OPA1,4976
HIST2H4B,8294
DENND4C,55667
BAG4,9530
C12orf56,115749
PWP1,11137
RPS19,6223
BRD4,23476
TMEM92,162461
ZNF214,7761
TOMM20,9804
SPAG6,9576
RAB5C,5878
NAV3,89795
DENND1A,57706
CAPN15,6650
SCAPER,49855
TARDBP,23435
C11orf83,790955
CITED2,10370
ZNF613,79898
FNTA,2339
LRRK2,120892
BRF2,55290
ABCA3,21
FTCD,10841
ALDH1L2,160428
CYB5R3,1727
CPED1,79974
CLECL1,160365
PPP1R35,221908
MPP7,143098
NKTR,4820
SRSF10,10772
OTX1,5013
EPB41L1,2036
GPR141,353345
SAT2,112483
DPF3,8110
TMPRSS11F,389208
RAB3B,5865
CPSF6,11052
CTSL,1514
UBN1,29855
TUBB2A,7280
RSPO4,343637
MTRR,4552
MR1,3140
NAA10,8260
ZDHHC13,54503
SLC25A15,10166
ERGIC2,51290
IMPA2,3613
CSF2,1437
ATP5C1,509
IFNAR2,3455
EPOR,2057
RPL39,6170
CTC-429P9.4,0
CDCA2,157313
FAM135A,57579
FAM166B,730112
RBM4,5936
EFNA1,1942
TRMU,55687
PER1,5187
TMEM145,284339
SOCS2,8835
DDX17,10521
FAM183A,440585
TFE3,7030
GRAP2,9402
TNFRSF18,8784
ALAS2,212
WDR63,126820
PDCD6,10016
DHX15,1665
FNIP1,96459
FAM72B,653820
DLG1,1739
TMEM69,51249
GIMAP4,55303
ROR2,4920
DNM3,26052
MUC15,143662
HOXC9,3225
AC129492.6,0
ASMTL,8623
MACC1,346389
C20orf96,140680
RAI14,26064
PCDHB15,56121
SYT13,57586
C1orf115,79762
SBK3,100130827
LYST,1130
SLC8A3,6547
NCKAP1L,3071
ARHGAP27,201176
DUSP14,11072
NT5DC3,51559
MLLT4,4301
NAP1L3,4675
SHISA3,152573
SOX9,6662
FGF14,2259
MTSS1,9788
LIG4,3981
PLP2,5355
ROCK2,9475
OASL,8638
DENND2D,79961
SUCNR1,56670
GMPS,8833
CCK,885
HK3,3101
ANO3,63982
SPEM1,374768
FAM64A,54478
TMEM185B,79134
PAPPA-AS1,0
TRIT1,54802
DNAJC19,131118
CCDC22,28952
CTC-534A2.2,0
C2orf91,400950
PRMT1,3276
ADCY2,108
KLK4,9622
NLGN2,57555
TDP1,55775
ATPIF1,93974
SNAPIN,23557
KMO,8564
ERLIN1,10613
AC026703.1,0
GALC,2581
MAPKAP1,79109
PLXNB3,5365
UPRT,139596
STK3,6788
TMX2,51075
COG5,10466
ABCD4,5826
VILL,50853
C7orf55,154791
LEF1,51176
BTN2A2,10385
CKMT2,1160
FARS2,10667
LARP7,51574
PATL1,219988
LONRF1,91694
HIST2H4A,8294
PRPF19,27339
ALDOA,226
ZFYVE20,64145
CYP2C18,1562
GRXCR2,643226
UBR7,55148
STOM,2040
PAPOLG,64895
ACADM,34
NPRL2,10641
FAM63B,54629
PCNA,5111
RAPGEF1,2889
ELFN2,114794
BOLA2B,552900
MEF2BNB,729991
MRPL14,64928
CDC42BPA,8476
DBH,1621
SKP2,6502
C6orf203,51250
AMY1B,276
C10orf90,118611
ZRSR2,8233
TSPAN4,7106
SEC11A,23478
ZDHHC12,84885
HYAL3,8372
KIAA1524,57650
PTGES,9536
BSCL2,26580
WDR78,79819
EYA2,2139
MFAP4,4239
CHP2,63928
FUT3,2525
KAZN,23254
MTFR1,9650
SMS,6611
EFR3B,22979
LDB3,11155
MGRN1,23295
STT3A,3703
ANGEL1,23357
COPG2,26958
EIF4E,1977
DLL3,10683
TTLL6,284076
TRIM23,373
TRIM36,55521
MED26,9441
SPCS1,28972
IQCB1,9657
SLC2A13,114134
CCT6A,908
PHKG1,5260
AQP11,282679
TMEM150B,284417
MRPL47,57129
CCNH,902
SLC29A2,3177
STS,412
ZNF615,284370
MYRIP,25924
HLA-DQA1,3117
ANKRD18A,253650
CTB-50L17.14,0
HIVEP3,59269
KIF1A,547
VCAN,1462
MKLN1,4289
TRIM34,53840
RFX3,5991
LRRN3,54674
C6orf195,154386
TREML1,340205
PPP2R2B,5521
TTC22,55001
SLC26A6,65010
CRB3,92359
HIST1H3I,8350
ZHX2,22882
HPS5,11234
HOXD11,3237
BLMH,642
CAP1,10487
DSG3,1830
EFCC1,79825
RPF2,84154
CAND1,55832
GKAP1,80318
CPAMD8,27151
NCR3,259197
PIGW,284098
MRPL53,116540
AURKAIP1,54998
STK38L,23012
PVRIG,79037
SLC6A4,6532
MBP,4155
UBE2B,7320
SLC44A1,23446
C8orf76,84933
GABPA,2551
SLC13A2,9058
PLIN3,10226
SAMD1,0
HSF1,3297
TTC40,54777
TMPRSS11BNL,0
C17orf74,201243
ARMC2,84071
ZBTB34,403341
H2AFX,3014
PACSIN3,29763
LIG1,3978
CECR5,27440
UXS1,80146
SP100,6672
NDC80,10403
MATK,4145
TGFB1I1,7041
LY6G6C,80740
TMSB4X,7114
KLHL29,114818
KIAA1467,57613
F8,2157
WDR62,284403
ACADL,33
CELSR2,1952
ABCG1,9619
NELL2,4753
C2orf71,388939
ZDHHC5,25921
FAM132B,151176
COMMD6,170622
FOXL2,668
IL6R,3570
PIGF,5281
ZAR1,326340
FOXM1,2305
SPTBN2,6712
ZNF224,7767
C20orf202,400831
NCMAP,400746
RRS1,23212
TP53BP1,7158
DAPK2,23604
RRP36,88745
GNG3,2785
CASP1,834
CCDC12,151903
TLDC1,57707
RAB3C,115827
CAMKK2,10645
GOT1,2805
HIST1H3H,8350
C16orf74,404550
MSTO1,55154
STRIP1,85369
LHFPL2,10184
CD276,80381
DLG4,1742
RBM6,10180
RABIF,5877
DDTL,100037417
C5orf64,285668
ARHGAP12,94134
TEKT1,83659
ZNF10,7556
RPL4,6124
CSDE1,7812
TFCP2,7024
SLC16A12,387700
RFTN1,23180
ZSCAN29,146050
UMODL1,89766
SMIM22,440335
NOX4,50507
STRBP,55342
PHF13,148479
MAATS1,89876
THUMPD1,55623
DIP2B,57609
SLCO5A1,81796
WDR77,79084
MFSD2B,388931
AZU1,566
TMEM17,200728
RPL30,6156
GABARAP,11337
SC5D,6309
PCDHGB6,56100
PLA2G16,11145
GYPB,2994
KIF23,9493
C4orf29,80167
DDX5,1655
GABRP,2568
ZBTB33,10009
TRAF2,7186
ERLEC1,27248
PIP4K2B,8396
RASA1,5921
DSTN,11034
ADH1B,125
DDI2,6248
SLC52A2,79581
AIFM1,9131
TMEM55B,90809
FXYD4,53828
OTUB2,78990
GTF2H3,2967
ANKZF1,55139
PRICKLE2,166336
TRPC6,7225
ITM2B,9445
HIST1H2BO,8348
GATAD2A,54815
WHSC1L1,54904
SERPINA9,327657
GGT1,2678
SRGAP1,57522
TNFRSF21,27242
EPHB2,2048
FBXO40,51725
PMP22,5376
HIGD1A,25994
PTCD3,55037
DKFZP434E1119,0
PECR,55825
CLCN6,1185
N4BP2,55728
HDAC11,79885
PTGDR2,11251
PRMT10,90826
STEAP1B,256227
RIT1,6016
FRMD5,84978
DDR1,780
GRAPL,400581
AKR1B10,57016
CAPN3,825
MCFD2,90411
GPX2,2877
USP1,7398
SLC25A16,8034
RPH3A,22895
FAM49A,81553
RMND5A,64795
GPR19,2842
SRL,6345
ATXN7L3,56970
GPR89A,51463
ZNF502,91392
COPG1,22820
FAM212B,55924
MEOX2,4223
RP4-734P14.4,0
DCDC2,51473
BATF3,55509
NAALAD2,10003
RASSF9,9182
SLC4A5,57835
SRXN1,140809
FAM13A,10144
SERPINA11,256394
EIF4A1,1973
LAMP5,24141
PHC2,1912
PHB,5245
ZNF114,163071
SCMH1,22955
CCDC180,100499483
HBD,3045
CCT3,7203
AFAP1L2,84632
WNK3,65267
CLGN,1047
DNAL1,83544
MAGEA3,4102
ZNF550,162972
SGSM2,9905
BMP8A,353500
LIMD1,8994
PKIG,11142
SERPINB7,8710
MS4A4A,51338
ENY2,56943
TMLHE,55217
WNT2,7472
MAP10,54627
MINK1,50488
COX6C,1345
NRIP3,56675
NSG1,0
MEIG1,644890
ARID2,196528
MLKL,197259
EDEM1,9695
LRRC10B,390205
PKNOX2,63876
OCSTAMP,128506
ZFP91,80829
ST3GAL5,8869
ADAMTSL2,9719
WRNIP1,56897
GTF3C1,2975
MRPS36,92259
NCOA3,8202
TSGA10,80705
RAPGEF6,51735
CYP4F11,57834
HNRNPR,10236
DLG5,9231
SBSPON,157869
HCG27,253018
SFT2D3,84826
RP11-758M4.1,0
CDKL1,8814
CLDN18,51208
HYDIN,54768
PRR19,284338
MAD2L2,10459
NKAPL,222698
AC061992.1,0
OR1L8,138881
YARS,8565
MAP1LC3A,84557
PIP4K2A,5305
TUBA1C,84790
DMC1,11144
CSRP2,1466
NR3C1,2908
C10orf10,11067
